q1,q2,q3,q4,q5,q6,q7
-89.99368,-90.00446,-88.66503,-95.194756,89.75454,47.325794,-14.239592
-89.99843,-89.989746,-80.320724,-91.26164,78.995804,65.33944,-60.130493
-89.9986,-89.95703,-85.17514,-88.29469,86.56392,98.569244,-47.976177
-89.99908,-89.953545,-83.64833,-87.91289,87.0055,99.135925,-38.82357
-89.99991,-89.95013,-82.59053,-89.379005,84.95708,96.09529,-28.267319
-90.00078,-89.94718,-82.109634,-90.99832,83.40963,94.464485,-20.624647
-90.00108,-89.963165,-83.4654,-89.100655,54.30548,53.135635,2.7038407
-90.00177,-89.94604,-84.33454,-92.62762,61.935802,68.06805,41.329376
-90.00043,-89.98432,-76.50153,-86.11024,39.59639,30.20973,-40.260265
-89.99716,-89.99764,-80.16138,-84.54747,46.587936,31.230288,-48.849888
-89.993416,-90.03904,-87.50939,-77.37307,-16.98252,-43.97765,-15.908768
-89.993256,-90.04593,-88.8794,-76.00755,-51.538406,-74.37521,4.8055587
-89.99496,-90.04782,-94.049774,-68.63177,-91.20089,-87.53583,0.8779973
-89.99808,-90.03576,-89.008415,-61.108078,-74.63039,-63.164486,4.0534053
-90.00053,-90.024376,-84.90401,-64.04934,-70.24924,-39.04764,80.535614
-89.996635,-90.04709,-92.411964,-59.93025,-95.21316,-86.136024,-0.21618822
-89.99592,-90.04881,-92.60399,-61.763817,-94.0399,-75.42004,-21.51396
-89.99547,-90.04784,-91.1147,-61.507355,-96.1921,-72.09082,-22.107754
-89.99564,-90.040985,-89.952225,-60.019245,-92.12517,-58.446953,-15.168849
-89.99635,-90.02983,-87.98948,-59.072006,-86.30688,-49.83287,-5.329211
-89.998726,-90.01111,-90.20703,-66.54984,-74.95869,-40.29125,11.999132
-90.00315,-89.98485,-87.485146,-72.246925,-73.65084,-32.0438,52.075516
-90.000854,-90.00552,-92.23475,-70.076805,-66.14036,-16.200289,5.897577
-90.0006,-90.00634,-92.48779,-68.612495,-61.10476,-7.9538164,-4.7330055
-90.00064,-90.00615,-93.359055,-68.208336,-59.986027,-6.797783,-7.708205
-90.00119,-90.00567,-95.2354,-68.23309,-62.516884,-7.12646,-5.6776576
-90.00294,-90.00207,-92.152466,-69.64777,-66.91045,-9.650496,5.397154
-90.003845,-89.99053,-88.74466,-70.78071,-73.605606,-3.1379123,30.09257
-90.00375,-89.99475,-88.47627,-74.17311,-83.77739,-0.5461502,30.741026
-90.003784,-89.9953,-88.55264,-70.452705,-76.67086,-3.412502,25.329805
-90.003586,-89.99829,-88.03022,-68.88761,-70.332634,-7.7916884,15.80967
-90.003624,-89.99945,-88.239296,-67.716606,-68.6432,-8.679002,11.271568
-90.00371,-89.99875,-87.69414,-68.23079,-70.26694,-7.528727,14.928185
-90.00398,-89.99744,-88.53379,-69.78087,-76.19086,-3.8248982,20.115435
-90.00369,-89.99695,-92.22209,-69.704636,-85.38867,1.4911935,30.202877
-90.004845,-90.01216,-107.685616,-68.76029,-92.48695,-8.200935,97.59475
-90.00359,-89.99798,-90.64469,-63.841133,-83.45799,-5.461072,23.944546
-90.00383,-89.99835,-90.88869,-63.462658,-76.80112,-15.780987,17.01888
-90.00476,-89.99405,-92.71932,-62.84364,-76.57535,-24.99289,24.918966
-90.0053,-89.99121,-94.1199,-61.290524,-80.940994,-29.479088,30.256744
-90.00606,-89.98548,-85.983284,-61.9535,-93.16147,-22.45025,21.407385
-90.000854,-90.01469,-87.46342,-62.237732,-85.13667,23.29335,23.542614
-90.005684,-90.00607,-105.3395,-66.27179,-94.48216,20.348696,70.87329
-90.00033,-90.02024,-91.249214,-62.413353,-86.96709,19.069725,11.753777
-90.000824,-90.01603,-89.77555,-57.31373,-79.33492,-3.6632724,12.631467
-90.000694,-90.01331,-87.01956,-55.498116,-74.66209,-2.9228642,13.006565
-90.000534,-90.01412,-86.12904,-54.831444,-75.4143,3.8426256,11.323825
-90.00043,-90.01609,-87.26213,-57.416203,-82.60604,16.833923,10.786866
-89.99914,-90.003044,-105.28555,-61.3515,-97.79809,66.68851,66.90686
-90.0017,-90.00402,-108.66466,-58.531723,-96.01904,51.150543,76.27565
-89.99849,-90.027504,-88.72609,-63.104862,-88.238556,27.174309,-39.52667
-89.99919,-90.02291,-84.864044,-58.95996,-81.630714,19.86479,-38.34127
-90.00012,-90.01912,-82.75146,-52.701405,-80.37861,26.919954,-19.633736
-90.00249,-90.003105,-82.12413,-50.205463,-80.03085,43.744377,-11.068033
-90.004776,-89.99011,-80.090195,-49.753094,-78.87319,51.30759,7.3873463
-89.99667,-90.002075,-102.86839,-62.488575,-95.62484,85.127075,66.75084
-89.99752,-90.00177,-103.24451,-62.081287,-94.478775,81.52277,69.50866
-90.004684,-89.99269,-79.685585,-51.0051,-79.40597,48.85405,7.1840425
-90.00003,-90.01874,-82.528915,-52.62905,-77.52157,31.994228,-18.147066
-90.000015,-90.01786,-84.19766,-55.4499,-72.21066,20.085493,-27.362757
-89.99989,-90.01643,-82.70167,-55.750454,-68.33492,4.2176476,-17.767643
-89.99971,-90.012245,-81.65053,-55.47269,-61.964317,1.2960757,4.061804
-90.00052,-90.01245,-81.352554,-56.284004,-65.22774,5.354055,9.88027
-90.00061,-90.01565,-86.420204,-62.585346,-75.48988,7.194845,13.220552
-90.00192,-90.00755,-87.99622,-56.056698,-62.496803,-13.360168,4.2255015
-90.00235,-89.998436,-94.57599,-59.033108,-66.28382,-29.769953,11.035163
-90.00183,-90.002464,-94.27302,-58.422497,-62.619606,-27.868334,3.4487052
-90.00191,-90.00333,-94.29841,-59.56861,-63.43806,-25.275505,3.6746602
-90.00274,-90.001785,-93.94615,-61.45411,-65.10867,-24.387383,11.401127
-90.0036,-89.99821,-93.26893,-65.31089,-67.243164,-25.568995,27.873055
-90.0043,-89.99549,-92.19169,-68.18506,-76.95829,-21.107313,21.070337
-90.003395,-90.00008,-90.85434,-66.31765,-63.88103,-16.703638,17.349665
-90.0023,-90.00531,-93.93549,-64.67421,-60.618362,-11.203776,0.28884715
-90.001625,-90.00531,-96.09663,-63.89279,-58.536625,-11.094685,-5.6733475
-90.00164,-90.00556,-95.714066,-64.4997,-59.34948,-10.051905,-4.518229
-90.002785,-90.0039,-92.8904,-66.02823,-62.677227,-10.561611,2.0605683
-90.003944,-89.998024,-88.626976,-68.207184,-65.11153,-8.655869,15.171037
-90.00391,-89.994156,-87.60096,-70.95019,-76.85301,-1.9921403,26.28673
-90.00378,-90.00033,-89.10834,-67.56588,-65.20301,-9.712534,11.3836975
-90.00206,-90.004776,-94.53461,-65.30013,-60.90994,-9.311696,-0.8503663
-90.00136,-90.00544,-96.16251,-63.824123,-58.38826,-7.8910913,-6.2877455
-90.001465,-90.00548,-95.858315,-64.056465,-58.98396,-8.063302,-5.2068186
-90.00256,-90.003975,-93.77819,-66.06369,-61.230057,-9.5283,1.9059792
-90.003654,-89.99754,-88.886604,-68.004654,-67.06687,-7.9307346,15.840431
-90.00371,-89.992966,-87.39982,-70.99267,-77.49718,-0.41352403,30.9264
-90.00364,-90.00089,-90.44867,-67.731926,-62.029564,-10.18834,9.285619
-90.00157,-90.00604,-95.88278,-64.55649,-58.11068,-9.624716,-4.735591
-90.00096,-90.006,-97.34284,-62.691242,-54.211304,-10.778032,-11.007606
-90.00098,-90.00607,-97.27676,-62.449966,-54.70412,-12.534738,-10.512049
-90.00158,-90.006165,-96.12363,-62.734013,-57.925575,-15.211336,-3.8261957
-90.002625,-90.005,-92.56686,-63.608444,-62.20211,-19.343811,13.098833
-90.00374,-89.99736,-93.3349,-67.66374,-69.2996,-26.135557,29.705389
-90.002014,-90.00364,-93.773705,-60.131443,-60.47839,-25.662218,9.375377
-90.00063,-90.00736,-94.10117,-58.655743,-51.9335,-19.151611,-9.780105
-90.00027,-90.00898,-93.33783,-56.06827,-48.245956,-16.578732,-10.849925
-89.9996,-90.01197,-91.96299,-54.751938,-46.850483,-13.63919,-9.403363
-89.9994,-90.01236,-92.161545,-54.887005,-48.27436,-10.911917,-8.245195
-89.999466,-90.00852,-85.75246,-55.857857,-42.170197,-3.9379096,-4.7525406
-89.99973,-90.01026,-79.372475,-56.982372,-48.46303,6.394392,9.093295
-90.0011,-90.003006,-86.56894,-56.656395,-41.918633,10.23595,-29.643576
-90.00159,-90.00415,-87.36355,-54.17174,-44.821686,33.84192,-36.336887
-90.00053,-90.00969,-87.36441,-52.11416,-47.541306,53.924442,-27.814922
-90.00065,-90.00577,-85.958206,-50.781242,-51.345802,66.22751,-21.099087
-90.00147,-90.00106,-83.52901,-48.757713,-53.480648,65.88038,-3.9089742
-90.003395,-89.99419,-84.66065,-51.474266,-55.237026,58.77448,22.970484
-90.005554,-89.9769,-79.26083,-59.222664,-61.257442,68.220345,43.202755
-90.00225,-90.001564,-81.25342,-52.32002,-51.597332,50.34506,1.8702087
-90.00123,-90.00554,-88.27691,-53.64511,-42.00563,41.771236,-32.200478
-89.99634,-90.01066,-93.52943,-56.06153,-40.14413,-13.644764,-25.346159
-89.99821,-90.01409,-92.204445,-54.459206,-37.857063,-10.521039,-17.434324
-89.99958,-90.01281,-91.5671,-55.890507,-35.304855,-8.463546,-9.809045
-90.00061,-90.00785,-92.52282,-58.974854,-40.145836,-15.85918,-5.968433
-90.00131,-90.00825,-90.594826,-61.01336,-50.578926,-21.28642,17.567257
-90.000854,-90.00761,-94.308136,-58.988792,-38.45424,-12.559208,-9.266294
-90.000046,-90.00975,-94.17381,-59.146782,-33.791683,-6.9202065,-16.636118
-89.99957,-90.01167,-94.29547,-59.59741,-33.39251,-5.7052164,-19.06394
-89.999435,-90.01162,-94.40186,-59.907364,-35.212437,-5.4680004,-19.076706
-89.9997,-90.010605,-93.73203,-59.794666,-38.753384,-5.332092,-12.906686
-90.00156,-90.00937,-94.98259,-60.806637,-39.151978,-8.016359,9.487886
-90.00219,-89.991745,-93.617645,-67.38737,-37.05598,-13.576969,67.42613
-90.001236,-90.00992,-93.93551,-60.12371,-39.253437,-7.781597,4.0919642
-89.99951,-90.01146,-92.875565,-59.0481,-37.06801,-4.8815928,-13.121246
-89.99895,-90.0125,-94.05066,-59.719196,-36.559853,-5.0064297,-17.82401
-89.99917,-90.01209,-93.54168,-59.313423,-35.99929,-4.850625,-16.191713
-90.00021,-90.01071,-92.08398,-58.16639,-36.387573,-4.7977266,-8.836569
-90.00192,-90.00709,-93.561615,-60.60582,-34.62094,-10.652646,18.903269
-90.00256,-89.99031,-93.50451,-66.45276,-32.964176,-14.527381,76.122025
-90.00164,-90.00838,-93.321266,-59.242283,-34.91912,-9.106055,9.820597
-89.999794,-90.01179,-92.82906,-57.91796,-34.32843,-4.6932697,-11.62926
-89.99908,-90.013565,-94.52365,-58.675327,-35.25091,-5.899149,-16.576792
-89.999275,-90.01312,-94.1719,-58.49987,-34.52405,-5.653916,-15.393567
-90.00037,-90.01163,-92.68424,-57.563316,-33.438076,-4.416102,-7.6844416
-90.00197,-90.00708,-93.22768,-60.041233,-31.983772,-11.440209,21.711664
-90.00263,-89.98993,-93.08977,-65.84685,-30.765043,-16.640442,81.10075
-90.00148,-90.00974,-93.415,-59.035244,-32.404945,-9.3835335,10.152016
-89.999664,-90.01343,-93.629745,-59.06693,-31.564625,-4.6797295,-12.759228
-89.998856,-90.0157,-94.53658,-60.265903,-33.569183,-5.8267255,-19.198061
-89.99904,-90.01547,-94.108345,-60.21531,-32.606575,-5.576647,-18.495684
-90.00001,-90.01405,-92.8327,-58.875244,-30.103851,-4.8887844,-10.955975
-90.001564,-90.01159,-94.34206,-59.98397,-27.206612,-11.471132,19.557987
-90.00228,-89.99128,-93.581985,-65.16116,-27.319225,-19.75268,83.869774
-90.00111,-90.012505,-93.1896,-58.98671,-28.26557,-7.5633297,2.5586314
-89.999794,-90.01473,-90.034805,-62.2172,-19.738432,-4.6334662,-14.296903
-89.99919,-90.01453,-88.77664,-65.17059,-13.215454,-4.0538273,-15.306207
-89.99902,-90.01392,-89.67963,-64.24508,-13.064299,-3.6866658,-14.917426
-89.99916,-90.012695,-90.98885,-61.99407,-13.863241,-0.8031754,-12.715198
-89.99951,-90.00843,-91.669106,-62.3986,-17.072058,-5.2591743,-4.1066036
-90.000786,-90.00565,-85.21852,-62.940773,-25.840652,-14.6518955,32.929623
-89.998856,-90.00765,-89.54484,-61.263424,-16.486696,4.1479073,-13.919766
-89.99723,-90.009995,-90.38693,-60.587048,-11.735555,0.62239856,-23.320515
-89.99645,-90.009476,-92.08875,-61.88023,-10.877923,6.6697726,-25.397102
-89.995804,-90.00681,-91.14255,-61.49816,-12.407922,8.940957,-27.434984
-90.00018,-90.00235,-81.39573,-53.26628,-31.761106,47.359688,-4.5533657
-90.00222,-89.99169,-81.295135,-55.864326,-32.93124,59.40321,20.153244
-90.01015,-89.98299,-80.015434,-61.523575,-26.702576,99.298355,66.950806
-90.00147,-89.998726,-79.80218,-55.97223,-29.056646,33.876457,-6.6010127
-89.99738,-90.00865,-88.82807,-61.691303,-6.5085917,5.504713,-23.169275
-89.998116,-90.011566,-89.5656,-62.910683,-1.7969803,2.0645282,-19.594532
-89.99855,-90.01232,-89.74085,-63.26698,-1.6352997,-2.415529,-18.448938
-89.99883,-90.01265,-88.83757,-63.732136,-2.9138606,-0.8495184,-17.33977
-90.00038,-90.01551,-88.4862,-61.88845,-3.8127925,-14.509998,24.412495
-90.00653,-89.97707,-88.33589,-68.56454,-1.8477194,-22.386053,108.06568
-90.00053,-90.01987,-89.99183,-61.62844,-3.7968946,-14.500794,14.954726
-89.99953,-90.0136,-89.696,-65.80983,-0.9126813,-1.7273693,-19.191769
-89.999176,-90.01386,-92.369156,-65.21896,-0.31136578,-1.2956266,-24.717339
-89.99938,-90.01422,-92.25576,-65.47119,-0.48310915,-1.5959382,-23.77606
-90.00031,-90.01539,-89.60452,-66.41886,-0.76440823,-2.3294504,-17.056707
-90.00182,-90.02173,-91.769966,-60.335068,-4.306584,-19.352081,21.781763
-90.0075,-89.97583,-94.48931,-67.66956,-3.7874575,-36.69219,105.02891
-90.00187,-90.019516,-90.68945,-63.49405,-4.93786,-9.316009,-0.69159645
-89.99957,-90.01484,-92.136826,-63.38242,0.65084535,-1.2881134,-21.262934
-89.999084,-90.01452,-91.415764,-60.03286,1.8808221,0.06332822,-24.587599
-89.99917,-90.01455,-91.33804,-59.951744,2.1362517,-0.022585692,-23.708061
-89.99979,-90.0157,-92.120316,-63.607586,0.38959512,-2.0355008,-19.048428
-90.00237,-90.01766,-90.284805,-63.264435,-2.8175032,-7.146944,3.4597583
-90.00669,-89.986336,-95.61489,-63.55402,-2.1000013,-35.215725,87.49452
-90.00127,-90.01708,-88.855705,-65.11929,0.57534146,-4.304639,-5.4395375
-89.99931,-90.014786,-91.3884,-59.46722,3.0017555,-0.37930873,-21.325275
-89.998924,-90.01555,-91.284386,-58.015553,4.2252755,-0.2726872,-23.959593
-89.99901,-90.01526,-91.10524,-57.98281,3.8863418,-0.20648766,-23.486021
-89.99946,-90.01499,-91.923225,-60.433605,2.8669457,-0.79642826,-19.295254
-90.002075,-90.01632,-89.19088,-64.14493,-0.20751153,-4.9828367,-0.6611787
-90.00642,-89.98958,-94.97031,-62.158077,-1.0613239,-34.726692,81.98695
-90.00099,-90.01722,-88.63038,-65.63574,2.4566028,-4.83169,-6.4533424
-89.99941,-90.01415,-91.48046,-59.84984,3.73082,-0.41335058,-21.671045
-89.999146,-90.01445,-91.99346,-58.554012,4.5744004,0.24005258,-24.672073
-89.99922,-90.01395,-92.1562,-59.291447,4.221306,-0.14583859,-24.288967
-89.99988,-90.01404,-92.541794,-63.528667,2.3625517,-2.5314908,-20.550814
-90.00157,-90.01959,-89.3955,-63.607323,-0.003587073,-21.16257,10.026938
-90.008896,-89.96932,-93.78461,-68.114395,3.0481575,-37.671654,102.61871
-90.000786,-90.018295,-90.444786,-64.3059,2.0137181,-19.439968,-2.2167642
-89.999825,-90.01309,-93.03392,-63.655872,4.7081175,-5.9703007,-21.689415
-89.99931,-90.013,-94.55922,-62.56947,5.8798847,-3.9375467,-24.605717
-89.99952,-90.01256,-94.364105,-63.499104,6.353672,-7.295093,-22.514723
-90.00014,-90.01361,-91.96928,-63.367344,5.6747527,-18.140509,-11.088677
-90.000984,-90.00852,-85.91871,-61.601246,17.683798,8.950834,10.333363
-90.00394,-89.98398,-89.733635,-66.12481,19.27022,36.67609,69.83345
-89.999825,-90.00722,-83.99499,-61.68346,17.46111,17.067783,-27.03454
-90.00021,-90.00802,-88.658844,-63.521255,13.704719,-5.1338205,-19.588696
-90.00048,-90.00572,-90.48247,-62.965416,13.778097,-4.8819885,-19.24242
-89.999886,-90.00324,-90.78688,-61.429523,13.735577,9.982784,-30.181376
-89.99885,-90.00119,-87.26692,-61.63634,9.936697,27.421629,-49.189205
-90.0,-89.983345,-88.45877,-63.996582,-0.897952,68.552376,24.882454
-90.00242,-89.987724,-88.33248,-60.964085,-8.718636,98.12879,75.94197
-89.99941,-90.00238,-82.98461,-63.2731,15.520633,23.74986,-46.432987
-89.99968,-90.005806,-88.96618,-64.26632,24.681839,9.009317,-33.007454
-90.00153,-90.01111,-94.35114,-64.63122,26.999874,-26.507835,-0.95816666
-90.001274,-90.01634,-94.451195,-64.1813,21.146372,-36.517967,3.0671797
-90.00117,-90.0192,-94.03312,-64.24686,17.796398,-43.986668,15.6354685
-90.00214,-90.01455,-94.82909,-63.85301,22.870623,-48.66203,52.09895
-90.00391,-89.988754,-89.897865,-63.37642,28.710976,2.4399104,63.13458
-90.00008,-90.021904,-94.699814,-64.32103,17.818695,-42.80312,17.063429
-89.99883,-90.01683,-92.48516,-63.363888,22.97474,-1.1047511,-18.286192
-89.99904,-90.01284,-92.021065,-60.83003,27.243395,-0.6216618,-18.873062
-89.99914,-90.01179,-91.65849,-59.73337,28.094261,-0.8472333,-18.615849
-89.99945,-90.01199,-90.715935,-60.10502,25.645607,-1.3645198,-16.348324
-89.99889,-90.016106,-92.3877,-61.43921,21.576385,-6.3228407,-4.401628
-90.00019,-90.01624,-95.71156,-64.13252,29.431736,-40.95986,36.042713
-89.9995,-90.01209,-89.70678,-58.957424,24.448753,-3.197622,-9.6326475
-89.99893,-90.01035,-89.67101,-57.07211,31.157871,-1.2738073,-20.876104
-89.99871,-90.0102,-89.51715,-55.47972,34.149837,-1.0762086,-22.958826
-89.99871,-90.01031,-89.590004,-55.185726,33.862812,-1.1137412,-23.015558
-89.99892,-90.01027,-89.25891,-55.898773,31.013832,-1.5698737,-21.392054
-89.99939,-90.011,-88.55768,-57.549736,26.917084,-2.5550215,-9.026587
-89.99927,-90.01373,-91.45919,-61.33432,23.670155,-9.800161,15.186015
-89.99932,-90.01025,-88.831375,-56.286385,28.850666,-1.829886,-14.514391
-89.99871,-90.01059,-89.888725,-54.23857,33.495514,-1.2031672,-23.147654
-89.998436,-90.0103,-89.952034,-53.83167,35.8464,-0.7531687,-24.211971
-89.99848,-90.010345,-89.98141,-53.86174,35.53545,-0.84303904,-23.99376
-89.99878,-90.01058,-89.79148,-54.41358,32.68597,-1.4552013,-22.555096
-89.999374,-90.010025,-88.32709,-56.595524,29.451754,-1.8864886,-10.687047
-89.99925,-90.01231,-90.23801,-60.090424,24.727867,-7.8733845,12.819402
-89.99938,-90.00977,-88.894485,-56.737366,31.97524,-1.547066,-13.30976
-89.998856,-90.00949,-89.03526,-55.92766,36.735397,-1.6299016,-20.601976
-89.99871,-90.00886,-88.76734,-56.43275,39.98976,-1.5198319,-20.26351
-89.99887,-90.008606,-88.48722,-57.17664,40.248985,-1.8428074,-18.950092
-89.99925,-90.01013,-89.20412,-58.553436,38.18372,-0.34291294,-15.937409
-89.998886,-90.01573,-89.96151,-62.392643,32.80271,-0.7973625,-7.319028
-89.999504,-90.01972,-96.19571,-65.75137,37.115574,-53.955097,47.784416
-89.99857,-90.0197,-91.13006,-65.336365,35.582893,-2.159328,-10.050074
-89.9983,-90.0182,-91.081696,-65.52039,41.263924,4.4044824,-18.844141
-89.9983,-90.01897,-90.24455,-67.10179,42.956264,4.3379836,-19.045557
-89.999016,-90.020836,-90.315094,-68.629295,42.206703,-13.842951,-2.9408722
-90.00056,-90.023544,-91.498505,-68.08228,39.1529,-46.084606,28.618814
-90.00265,-90.00513,-89.02453,-69.94608,45.86673,-12.223922,25.066933
-90.00149,-89.99522,-89.39489,-64.54521,35.93046,41.575546,-7.7138906
-90.001755,-89.99819,-86.81146,-66.34505,44.750393,29.546646,-28.629194
-90.00164,-89.998825,-87.266525,-67.91302,48.784794,20.43623,-32.181015
-90.00087,-89.998474,-87.837105,-66.51379,48.98474,26.470667,-39.99726
-89.992714,-89.99645,-90.3112,-62.90912,40.60709,87.294495,-19.899862
-89.99509,-89.988174,-88.02897,-62.464664,43.05739,73.24332,-11.004487
-90.00206,-89.964165,-88.35403,-61.62888,39.361492,52.556946,16.147305
-90.00007,-89.98753,-94.214195,-63.702,24.860113,91.1188,82.835464
-89.99872,-89.9809,-89.4293,-63.426895,46.31622,54.90037,-11.392681
-90.0013,-89.994095,-84.33495,-64.26744,48.02934,33.800007,-34.258255
-90.0024,-89.99812,-88.972855,-67.96664,57.405582,11.886006,-6.491297
-90.00196,-90.0064,-91.80749,-70.390564,59.659943,-14.04075,17.071003
-90.00125,-90.01172,-91.10601,-71.62246,59.15675,-29.131117,31.157717
-90.00128,-90.01224,-90.20076,-70.96305,55.462368,-34.71981,43.05635
-90.0018,-90.00979,-89.432274,-67.64544,50.44491,-31.564734,57.798252
-89.99715,-90.020966,-89.50618,-68.53576,55.581245,10.7535095,-9.845598
-89.996315,-90.02015,-87.63104,-64.69379,59.074036,11.3414955,-25.828165
-89.99625,-90.01874,-90.555405,-64.55583,63.298916,5.3853765,-22.988752
-89.99638,-90.01695,-91.922356,-63.144634,63.473454,2.4098032,-19.091051
-89.99676,-90.015175,-91.751945,-61.813793,61.12186,1.0535738,-15.664424
-89.997116,-90.01494,-89.7978,-60.59744,56.326168,1.3504792,-11.393453
-89.99757,-90.01618,-89.85871,-61.248474,52.131237,3.0341325,-0.5590406
-89.997925,-90.00882,-91.18248,-60.53234,58.702618,-0.61018485,-11.406991
-89.99786,-90.00596,-92.028465,-60.52271,64.98569,-2.7026384,-10.642761
-89.99793,-90.004166,-90.923874,-59.879467,68.71175,-3.5316324,-9.740392
-89.99791,-90.00407,-90.379684,-59.356613,68.65136,-3.2847967,-9.945343
-89.998,-90.0047,-90.654755,-58.538593,65.23204,-3.294645,-10.853955
-89.99832,-90.00566,-90.49312,-57.468094,59.74186,-3.7291696,-11.276716
-89.99841,-90.00767,-88.077126,-57.607735,53.005142,-2.8996608,-3.1633072
-89.99809,-90.0053,-90.39371,-57.140114,61.308235,-3.2602167,-11.82063
-89.998024,-90.00351,-88.378075,-57.66678,67.63464,-3.6345923,-8.061525
-89.998245,-90.00249,-86.69461,-57.963036,72.75759,-4.9719834,-3.0888343
-89.99823,-90.002594,-86.75628,-57.78353,72.06925,-4.855256,-3.5405173
-89.998,-90.00376,-88.4558,-57.268845,66.204254,-3.4340081,-8.931885
-89.99809,-90.00538,-90.094124,-56.552055,60.55391,-3.2210176,-12.007884
-89.99844,-90.00678,-88.491875,-56.955193,54.22438,-4.0341115,-4.522953
-89.998184,-90.00513,-90.48045,-57.978973,63.47311,-3.8481934,-10.313727
-89.99786,-90.00459,-90.800545,-59.88206,69.815414,-3.5009277,-8.7440605
-89.996864,-90.00888,-92.20514,-61.39041,71.864075,-2.9401538,-11.031013
-89.996254,-90.01252,-93.16447,-62.19326,70.63554,-0.8540403,-14.545503
-89.996155,-90.015625,-92.88175,-61.772327,67.24631,2.12686,-17.436983
-89.99653,-90.01736,-91.0111,-61.451942,62.18034,5.2632113,-17.168964
-89.99695,-90.01908,-88.162636,-64.00491,57.478123,11.008481,-11.388971
-89.99602,-90.02128,-89.1343,-64.28427,62.718838,16.743786,-26.066547
-89.99594,-90.02041,-88.60728,-65.68604,66.25569,21.722977,-28.694685
-89.996414,-90.017654,-88.49037,-67.435165,67.26967,29.370235,-24.14708
-89.99704,-90.01438,-89.74945,-69.8084,67.7626,27.23444,2.9877167
-89.99897,-90.006,-89.386765,-69.89258,67.276695,25.857069,36.35506
-90.00228,-89.9936,-87.754364,-63.90889,62.637478,33.49907,53.785786
